Epoch,Time (seconds),Train Loss (Latency),Train Loss (PDR),Total Train Loss,Val Loss (Latency),Val Loss (PDR),Total Val Loss,Train RMSE (Latency),Train RMSE (PDR),Total Train RMSE,Val RMSE (Latency),Val RMSE (PDR),Total Val RMSE
44,15.933650970458984,0.008636155165731907,3.607647158787586e-05,0.008671814575791359,0.008583237417042255,1.7965711549550178e-06,0.008589223027229309,0.23027561604976654,0.6153013706207275,0.09312257822779263,0.21585457026958466,0.0012328572338446975,0.09267806119696996
45,15.835670471191406,0.008612575009465218,3.5786917578661814e-05,0.008648490533232689,0.008385839872062206,7.576796633657068e-06,0.00839734822511673,0.23027943074703217,0.6154089570045471,0.09299726089102135,0.21143107116222382,0.002722181146964431,0.09163704613919378
46,14.697792530059814,0.0085548534989357,3.641652438091114e-05,0.008591590449213982,0.008410102687776089,3.3139735933218617e-06,0.008417539298534393,0.2301134467124939,0.6151121854782104,0.09269083260611041,0.20911623537540436,0.0017307403031736612,0.09174714872155097
47,15.239658117294312,0.008537731133401394,3.396220927243121e-05,0.008571804501116276,0.008429567329585552,6.6464835981605574e-06,0.008440203033387661,0.23053887486457825,0.615659773349762,0.09258404020735041,0.21056443452835083,0.0025297922547906637,0.0918705776262872
48,15.730908870697021,0.00849058199673891,3.4697255614446476e-05,0.008525370620191097,0.008328024297952652,4.951944447384449e-06,0.008336620405316353,0.2303495705127716,0.6149028539657593,0.09233293356214291,0.20313474535942078,0.0021778412628918886,0.09130509517719344
49,15.072806358337402,0.00846633967012167,3.488423317321576e-05,0.008501417003571987,0.008516578935086727,3.0572624382330105e-05,0.008551158010959625,0.2302868813276291,0.6146503686904907,0.09220312903352026,0.2100483924150467,0.005133920814841986,0.09247247163864296
50,16.24993920326233,0.008413313888013363,3.1616451451554894e-05,0.008444984443485737,0.009128324687480927,4.2113311792491004e-05,0.009175094775855541,0.23053790628910065,0.6148203015327454,0.09189659647389416,0.21739161014556885,0.006292636506259441,0.09578671502800136
51,16.39605951309204,0.008407487533986568,3.766433655982837e-05,0.008444835431873798,0.008765466511249542,1.6094154489110224e-05,0.008785990066826344,0.23037393391132355,0.6152898073196411,0.09189578571334922,0.21012428402900696,0.003960256930440664,0.0937336122574306
52,16.603368759155273,0.00834344606846571,3.282550096628256e-05,0.008376089856028557,0.00990288145840168,1.9786160919466056e-05,0.009927005507051945,0.23040929436683655,0.6148297786712646,0.09152098041448506,0.22935818135738373,0.004338495433330536,0.09963435906880691
53,16.55394721031189,0.008312147110700607,3.0452078135567717e-05,0.008342527784407139,0.00938340649008751,9.44841121963691e-06,0.009397367015480995,0.23050381243228912,0.6150854825973511,0.09133743911675617,0.22502267360687256,0.0028556811157613993,0.09694001761646732
54,16.49287176132202,0.008279331028461456,3.2976993679767475e-05,0.008312524296343327,0.008801914751529694,8.159468052326702e-06,0.00881432369351387,0.23071597516536713,0.6151999831199646,0.09117304588716627,0.21065086126327515,0.0027996660210192204,0.09388462969791099
55,15.876163959503174,0.008236265741288662,3.3125827030744404e-05,0.008269553072750568,0.008493880741298199,5.110629899718333e-06,0.008503150194883347,0.23064212501049042,0.615206241607666,0.09093708304509535,0.20913811028003693,0.0022042603231966496,0.09221252732076779
56,16.252473831176758,0.008200297132134438,3.0017887183930725e-05,0.008229886181652546,0.00901294220238924,1.5074511793500278e-05,0.009032760746777058,0.23079654574394226,0.6148513555526733,0.09071872012794573,0.218046635389328,0.003794620046392083,0.09504083725839677
57,16.165371894836426,0.008170060813426971,2.823644899763167e-05,0.008198029361665249,0.008622250519692898,2.8975944132980658e-06,0.008629390969872475,0.23101748526096344,0.6148614287376404,0.09054296969762615,0.21330861747264862,0.0015748732257634401,0.09289451528412468
58,15.809485673904419,0.008143838495016098,2.7244570446782745e-05,0.00817104522138834,0.008552414365112782,1.1531817108334508e-05,0.008568123914301395,0.23091700673103333,0.6156103610992432,0.0903938339788082,0.21278439462184906,0.0032642509322613478,0.09256416106842537
59,15.970141649246216,0.008147086948156357,2.696767114684917e-05,0.008173682726919651,0.008499537594616413,4.401948899612762e-06,0.008508088067173958,0.23095180094242096,0.6153337955474854,0.09040842176987524,0.207755908370018,0.00203702412545681,0.09223929784627569
60,15.471392631530762,0.008066288195550442,3.165665111737326e-05,0.00809804629534483,0.008634813129901886,1.0020341505878605e-05,0.00864929985255003,0.23094017803668976,0.6147153377532959,0.08998914543068419,0.21442867815494537,0.0029705935157835484,0.09300161209651168
61,16.018143892288208,0.0080549456179142,2.9154447474866174e-05,0.008084114640951157,0.008768121711909771,1.3537300219468307e-05,0.008786112070083618,0.23105663061141968,0.6150712370872498,0.0899117046938337,0.2119227796792984,0.0035546107683330774,0.09373426305297129
62,15.517914533615112,0.00802613701671362,2.938976467703469e-05,0.008055347017943859,0.008512573316693306,7.69938651501434e-06,0.008524364791810513,0.23122714459896088,0.6155034899711609,0.0897515850441866,0.20699453353881836,0.002740347059443593,0.09232748665381568
63,16.2429621219635,0.008020603097975254,3.079928501392715e-05,0.008051667362451553,0.009167909622192383,5.861392128281295e-05,0.009231303818523884,0.2311122566461563,0.6152343153953552,0.08973108359120352,0.21587181091308594,0.00757039338350296,0.09607967432565477
64,15.871081590652466,0.007985034957528114,2.8637523428187706e-05,0.00801335833966732,0.008564592339098454,6.375563316396438e-06,0.008575365878641605,0.23139476776123047,0.615143895149231,0.08951736334179711,0.20809206366539001,0.002414234448224306,0.09260327142515866
65,15.93519401550293,0.00796144176274538,2.90241605398478e-05,0.007990671321749687,0.00878850743174553,8.002653885341715e-06,0.008800988085567951,0.23113664984703064,0.6152288913726807,0.08939055499184288,0.21505729854106903,0.0027831122279167175,0.09381358156241532
66,16.392688274383545,0.007947162725031376,2.9495960916392505e-05,0.007976633496582508,0.008995277807116508,5.998251708660973e-06,0.009006064385175705,0.23107247054576874,0.6152154803276062,0.08931200085421057,0.21622130274772644,0.0023434318136423826,0.09490028653895469
67,16.22813582420349,0.007905553095042706,3.374948209966533e-05,0.007939647883176804,0.008618030697107315,5.2953009799239226e-06,0.00862772949039936,0.2313990443944931,0.6154985427856445,0.08910470180173885,0.2109905332326889,0.0022295943927019835,0.09288557202493486
68,15.22270679473877,0.00791340135037899,2.6520096071180888e-05,0.007940132170915604,0.008840255439281464,3.3933217764570145e-06,0.008848252706229687,0.2314642071723938,0.6154407858848572,0.08910741928097572,0.21278764307498932,0.0017070831963792443,0.09406515139109535
69,15.543298244476318,0.007840598002076149,2.6395837267045863e-05,0.007866984233260155,0.008745473809540272,5.1693336899916176e-06,0.008755408227443695,0.23127274215221405,0.6150609850883484,0.08869602151878152,0.21557499468326569,0.0022146054543554783,0.09357033839547496
70,15.312303304672241,0.007822449319064617,2.8496824597823434e-05,0.007850994355976582,0.008726730942726135,2.341274694117601e-06,0.008733534254133701,0.23135048151016235,0.6148226857185364,0.08860583703107026,0.21271508932113647,0.0014162068255245686,0.09345338011080018
71,15.664176225662231,0.007874442264437675,2.9887733035138808e-05,0.007904494181275368,0.008723726496100426,6.381216735462658e-06,0.00873464997857809,0.23129411041736603,0.6150409579277039,0.0889072223234725,0.21073561906814575,0.002449099440127611,0.09345934933744238
72,16.023651599884033,0.007780540734529495,3.052932152058929e-05,0.007810330484062433,0.00878289807587862,8.692452865943778e-06,0.008795776404440403,0.23144976794719696,0.6154032945632935,0.08837607416072765,0.208591029047966,0.0028659196104854345,0.09378580065468547
73,15.963857412338257,0.007770623546093702,2.7830170438392088e-05,0.007798373699188232,0.0087046530097723,2.1569861928583123e-05,0.008730555884540081,0.231533482670784,0.6152739524841309,0.08830840106800843,0.2074824720621109,0.0045144278556108475,0.09343744369651859
74,15.638837099075317,0.007747070398181677,2.696477713470813e-05,0.007774354889988899,0.008932927623391151,1.0094478966493625e-05,0.008947579190135002,0.23159129917621613,0.6150196194648743,0.08817230228359073,0.21638278663158417,0.0031160679645836353,0.09459164439914872
75,15.528982162475586,0.007720429450273514,3.0021736165508628e-05,0.007750633172690868,0.00864880159497261,5.583137408393668e-06,0.008658657781779766,0.23181270062923431,0.6148200035095215,0.08803768041407536,0.20884555578231812,0.0022424987982958555,0.09305190907111882
76,15.203578472137451,0.007698937319219112,3.49676120094955e-05,0.007733984850347042,0.008904910646378994,6.662987289018929e-06,0.008916007354855537,0.23150013387203217,0.6147779822349548,0.08794307733043598,0.21248608827590942,0.002434451598674059,0.09442461201855974
77,15.367372751235962,0.007663275580853224,2.567082628956996e-05,0.0076888869516551495,0.009060966782271862,5.735500235459767e-05,0.009122995659708977,0.23160356283187866,0.615341067314148,0.08768629854005214,0.21614724397659302,0.007289111614227295,0.09551437409996977
78,15.121771097183228,0.007651128806173801,2.6942199838231318e-05,0.007677995599806309,0.008714678697288036,6.0642701100732666e-06,0.008724798448383808,0.23174971342086792,0.6151657700538635,0.0876241724628901,0.20983757078647614,0.00235937163233757,0.09340662957405009
79,15.738005876541138,0.007608124520629644,2.6992036509909667e-05,0.007635210640728474,0.008766476064920425,4.4563034862221684e-06,0.0087748933583498,0.2315472662448883,0.6154124736785889,0.0873796923817455,0.20462766289710999,0.001971969148144126,0.09367440076322774
